label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
1,0,0,0,0.018603622913360596,-0.03797125816345215,-0.04665228830439183,0.017661690711975098,-0.10189449787139893,-0.07217348100406262,-0.01660233736038208,-0.15250760316848755,-0.09230184288484189,-0.04344534873962402,-0.18904811143875122,-0.11184853048783872,0.028494715690612793,-0.1977589726448059,-0.03810604022604558,0.03340139985084534,-0.27641257643699646,-0.05994308473331067,0.034501343965530396,-0.332785964012146,-0.07661377372008893,0.032087355852127075,-0.3781288266181946,-0.08915579797488782,-0.0027630627155303955,-0.18147069215774536,-0.030283766926947564,-0.031471967697143555,-0.20885595679283142,-0.05601349206430051,-0.02465909719467163,-0.1531316637992859,-0.06292183430654141,-0.013595938682556152,-0.12201178073883057,-0.06166463823777768,-0.030601173639297485,-0.15044403076171875,-0.027635152579966515,-0.05109301209449768,-0.15420222282409668,-0.05530092971188161,-0.03484103083610535,-0.1124117374420166,-0.06043792621952626,-0.023315072059631348,-0.09414887428283691,-0.05796114088756177,-0.0506536066532135,-0.11447662115097046,-0.030224842147651643,-0.06742581725120544,-0.11674976348876953,-0.04958618910771939,-0.049268126487731934,-0.0843614935874939,-0.053557296411815614,-0.034161120653152466,-0.07022333145141602,-0.05217476295096013
1,0,0,0,0.029644936323165894,-0.03845101594924927,-0.024090036600677767,0.03786894679069519,-0.10556364059448242,-0.04944808207437257,0.007971107959747314,-0.15976327657699585,-0.0758713687209771,-0.018082737922668457,-0.1981886923313141,-0.1028266305474923,0.0426899790763855,-0.1996040940284729,-0.03821642123147706,0.05412942171096802,-0.28475111722946167,-0.06637094713732461,0.0587179958820343,-0.3426065444946289,-0.08423366196438531,0.05713269114494324,-0.389911413192749,-0.0972632447628663,0.004525631666183472,-0.1913386583328247,-0.04741613365694741,-0.011183172464370728,-0.22462835907936096,-0.07830234415814141,-0.003040701150894165,-0.16678547859191895,-0.08003850825115899,0.002145111560821533,-0.13449430465698242,-0.07559978015705804,-0.028056591749191284,-0.16231995820999146,-0.06020199306294183,-0.03588271141052246,-0.16250044107437134,-0.08909064330145577,-0.018674612045288086,-0.11521631479263306,-0.08421317286774377,-0.013364166021347046,-0.09804952144622803,-0.07648285277172784,-0.052953481674194336,-0.12319552898406982,-0.07713050194069604,-0.0528717041015625,-0.12323975563049316,-0.09476217426344613,-0.03555843234062195,-0.08785110712051392,-0.09147801794096688,-0.028874129056930542,-0.07417416572570801,-0.08610007710739831
1,0,0,0,0.04561734199523926,-0.028771042823791504,-0.017619748988854322,0.07381033897399902,-0.09491920471191406,-0.04128065651069823,0.055874764919281006,-0.16040080785751343,-0.06742105578790847,0.02864140272140503,-0.2051425576210022,-0.09402703439603988,0.07319670915603638,-0.1989094614982605,-0.03744467666159812,0.09511363506317139,-0.29741156101226807,-0.06627651994835082,0.10387074947357178,-0.36004289984703064,-0.08338412588249389,0.10545450448989868,-0.41096004843711853,-0.09572100585113708,0.03107088804244995,-0.19996410608291626,-0.050459075176822576,0.026487767696380615,-0.24056708812713623,-0.08354692851911727,0.029562532901763916,-0.18034440279006958,-0.08338174169670287,0.030513107776641846,-0.14501184225082397,-0.07672282999168578,-0.006877720355987549,-0.17862653732299805,-0.06619264131199065,-0.00682520866394043,-0.17682188749313354,-0.09630424475084487,0.005121350288391113,-0.12013095617294312,-0.08798988109241668,0.008313417434692383,-0.09827160835266113,-0.07718869244466964,-0.03834599256515503,-0.14502644538879395,-0.0858732083977336,-0.029340505599975586,-0.14084553718566895,-0.10209098404060546,-0.016741812229156494,-0.09851527214050293,-0.0958357671440715,-0.013634800910949707,-0.08207166194915771,-0.08798754906068984
1,0,0,0,0.06782877445220947,-0.03763383626937866,-0.011236461202857484,0.11585730314254761,-0.09307610988616943,-0.041993744994757165,0.13987022638320923,-0.1467432975769043,-0.07568451422011613,0.12734204530715942,-0.18188047409057617,-0.10821011322295426,0.07133549451828003,-0.23233449459075928,-0.04834194141185044,0.10722541809082031,-0.3123587667942047,-0.08679458158766984,0.12957733869552612,-0.3704643249511719,-0.11311071770941972,0.14509952068328857,-0.42495572566986084,-0.13311683791434525,0.0348968505859375,-0.22807294130325317,-0.07050840216433762,0.10899960994720459,-0.206947922706604,-0.10721606421029328,0.10985970497131348,-0.14338970184326172,-0.10715538668191193,0.09217983484268188,-0.12174510955810547,-0.10539018022572755,0.011671006679534912,-0.19111329317092896,-0.09459777581250428,0.08882015943527222,-0.136158287525177,-0.12413019346749543,0.08530431985855103,-0.08881860971450806,-0.11147543447768449,0.06507456302642822,-0.08820658922195435,-0.10328720169818162,0.0017231106758117676,-0.139634907245636,-0.12278952854430436,0.06911498308181763,-0.08341366052627563,-0.13734575765883683,0.0680350661277771,-0.048063039779663086,-0.12875109570777177,0.04783827066421509,-0.05061620473861694,-0.12301868605172395
1,0,0,0,0.0032394826412200928,-0.10257822275161743,0.025191319718041782,0.03867042064666748,-0.18010270595550537,0.013875693625786667,0.0910690426826477,-0.20791774988174438,-0.005696747374704714,0.13403570652008057,-0.20652896165847778,-0.024979778022489185,0.031238526105880737,-0.22994261980056763,-0.01819439829977476,0.0614776611328125,-0.3221706748008728,-0.03579642476232969,0.07763469219207764,-0.38199320435523987,-0.04544611127766096,0.0870409607887268,-0.42998263239860535,-0.05207953827174627,0.059170544147491455,-0.19869619607925415,-0.04409926609786474,0.1278732419013977,-0.22760313749313354,-0.05643394069465124,0.11505120992660522,-0.19036400318145752,-0.04578909875544035,0.09086984395980835,-0.1716216802597046,-0.036862643823942776,0.08805227279663086,-0.153053879737854,-0.06663066373856985,0.13581937551498413,-0.16222351789474487,-0.0638970308163973,0.11666226387023926,-0.13237625360488892,-0.03988658116849386,0.09656858444213867,-0.12178409099578857,-0.026763793469390507,0.11322420835494995,-0.1046978235244751,-0.08967001216205084,0.1421453356742859,-0.11680608987808228,-0.07549283133538687,0.12348294258117676,-0.09376764297485352,-0.0552423991421076,0.10658043622970581,-0.0855216383934021,-0.043595308826288814
1,0,0,0,-0.014743208885192871,-0.08754950761795044,0.02502557850113707,0.007342606782913208,-0.16477632522583008,0.019700970786126426,0.05280780792236328,-0.19867050647735596,0.00581373209735947,0.08867785334587097,-0.20358306169509888,-0.008084995386687943,0.0009475350379943848,-0.22083449363708496,0.0016638205214087876,0.022958040237426758,-0.30936098098754883,-0.00702983391800327,0.03429648280143738,-0.3641546964645386,-0.015879332733837792,0.040765464305877686,-0.4060916304588318,-0.02375652612516088,0.03101673722267151,-0.2028571367263794,-0.021523495850650498,0.08428746461868286,-0.2233256697654724,-0.024776339245526025,0.07664161920547485,-0.18898332118988037,-0.018937969294873902,0.05778062343597412,-0.17086803913116455,-0.01570591860779924,0.0614088773727417,-0.16990667581558228,-0.042135294241396615,0.09577548503875732,-0.17790651321411133,-0.03493113042184515,0.08143842220306396,-0.14881843328475952,-0.01994522259899778,0.06531420350074768,-0.13557660579681396,-0.014237635483531186,0.08748748898506165,-0.1344636082649231,-0.06309328944751424,0.10507389903068542,-0.144070565700531,-0.04810405866572065,0.0908041000366211,-0.12015348672866821,-0.03381694452234907,0.07713791728019714,-0.10952693223953247,-0.027324054104773232
1,0,0,0,-0.016884684562683105,-0.08849835395812988,0.027400334053876207,0.002234816551208496,-0.16689932346343994,0.028787432857992457,0.043868035078048706,-0.1994469165802002,0.022303209328295992,0.07700222730636597,-0.19476336240768433,0.015781384580972002,-0.008015155792236328,-0.21637463569641113,0.00989017790669422,0.009064465761184692,-0.3055346608161926,0.008954288126172827,0.018310457468032837,-0.359515905380249,0.005284785446914242,0.024706989526748657,-0.40071186423301697,0.0007806177974849504,0.024389564990997314,-0.1997361183166504,-0.010387163921055986,0.06767067313194275,-0.2242898941040039,-0.0029836367674000996,0.06114661693572998,-0.19302940368652344,0.006872338396700428,0.04696586728096008,-0.17141151428222656,0.01162921792382221,0.055080413818359375,-0.16645854711532593,-0.027798676243779852,0.08288303017616272,-0.17606312036514282,-0.012383823594806387,0.07083386182785034,-0.15081489086151123,0.0023422112364492875,0.06001156568527222,-0.13687682151794434,0.00695794603342037,0.08148300647735596,-0.1300603747367859,-0.045290910950658514,0.09386277198791504,-0.1377970576286316,-0.025048000118491842,0.08197608590126038,-0.11769777536392212,-0.010702644786594107,0.07249623537063599,-0.10672634840011597,-0.0045630571756341
1,0,0,0,-0.021220147609710693,-0.08813536167144775,0.033519664769131374,-0.0038781464099884033,-0.16674566268920898,0.03598011097784681,0.03650033473968506,-0.19982701539993286,0.029843425368029308,0.06782618165016174,-0.1945716142654419,0.023218989362079334,-0.006294369697570801,-0.22470903396606445,0.007209764783341122,0.011937260627746582,-0.316891074180603,0.005972736504930687,0.022557467222213745,-0.3739917278289795,0.0027375621619407653,0.02952754497528076,-0.41769808530807495,-0.00143738394689219,0.027180016040802002,-0.21025270223617554,-0.015742385770123768,0.06992495059967041,-0.23264777660369873,-0.006964558280002642,0.06253325939178467,-0.1987641453742981,0.0063355392674688815,0.04614558815956116,-0.17807328701019287,0.012834495854634476,0.05962318181991577,-0.17779362201690674,-0.03496369161729174,0.08537259697914124,-0.18824297189712524,-0.017765773470443058,0.07374364137649536,-0.16059380769729614,0.00027352614125764063,0.061419904232025146,-0.14657580852508545,0.0061745652827207564,0.08743706345558167,-0.14161419868469238,-0.05376145058397608,0.09864318370819092,-0.1494465470314026,-0.031407238925736713,0.0867457389831543,-0.12627989053726196,-0.014770208868127632,0.07601562142372131,-0.11388760805130005,-0.007583774170767832
1,0,0,0,-0.03422200679779053,-0.08596420288085938,0.014805283455248563,-0.02479332685470581,-0.16041988134384155,0.015021128637786596,0.010445386171340942,-0.19809788465499878,0.012895846797223776,0.03748059272766113,-0.1966722011566162,0.009646515419777124,-0.01193171739578247,-0.2312743067741394,-0.015920666919950754,0.0028903186321258545,-0.32979249954223633,-0.01458761835277489,0.01388898491859436,-0.3888443112373352,-0.016952346952561648,0.023478537797927856,-0.4334806203842163,-0.021168768348101885,0.03296923637390137,-0.21387171745300293,-0.02553943166315964,0.04271125793457031,-0.22119742631912231,-0.005140523368422301,0.028732895851135254,-0.19555574655532837,0.01190734567313978,0.016438156366348267,-0.17474830150604248,0.016288438869710653,0.06734257936477661,-0.17240393161773682,-0.031770916597847254,0.05589717626571655,-0.16497254371643066,-0.009303103143278868,0.03914999961853027,-0.14253264665603638,0.0052865711618919065,0.03125599026679993,-0.1280735731124878,0.006327850801940649,0.09246563911437988,-0.12819403409957886,-0.03850577579617909,0.07339859008789062,-0.12015783786773682,-0.01896732294738701,0.05856853723526001,-0.10084283351898193,-0.00705413514554909,0.052881062030792236,-0.08880674839019775,-0.003306898696277649
1,0,0,0,-0.05638796091079712,-0.06283837556838989,0.03266390250558615,-0.06814932823181152,-0.12542510032653809,0.043195652081916336,-0.05767813324928284,-0.1681169867515564,0.04955753521556616,-0.04701384902000427,-0.16523200273513794,0.05478508607978583,-0.017202407121658325,-0.22125178575515747,0.006200103792647127,0.002180039882659912,-0.3246189057826996,0.02210329310531378,0.013487011194229126,-0.38555479049682617,0.03073626221651793,0.023952215909957886,-0.4300246834754944,0.034083822979877,0.030721157789230347,-0.21858608722686768,-0.005581532832881209,0.036107033491134644,-0.22568446397781372,0.0359284377240634,0.025360971689224243,-0.20005327463150024,0.06567479880089522,0.01573231816291809,-0.17628860473632812,0.07688125432963133,0.06832221150398254,-0.18505370616912842,-0.01267816661362886,0.052402108907699585,-0.18112772703170776,0.0269636551433301,0.044007331132888794,-0.15879863500595093,0.04855415807599783,0.038964539766311646,-0.13880908489227295,0.05264497758383513,0.09566226601600647,-0.14922094345092773,-0.018810007483413216,0.07816573977470398,-0.14231938123703003,0.012446998856315616,0.06679019331932068,-0.12139922380447388,0.02886194759542704,0.06119278073310852,-0.10548913478851318,0.03499265970225096
1,0,0,0,-0.05067521333694458,-0.08446073532104492,0.03255026263523231,-0.050227075815200806,-0.16335999965667725,0.03889743459749351,-0.01670697331428528,-0.2024579644203186,0.04090844315815101,0.01670616865158081,-0.18681085109710693,0.04087531042623649,-0.008861124515533447,-0.2366815209388733,-0.012094963925300739,0.006026566028594971,-0.3451436758041382,-0.002364627668975494,0.015276134014129639,-0.4112459123134613,0.0026232717778844616,0.023925960063934326,-0.45895546674728394,0.002993439672173359,0.04194563627243042,-0.22572827339172363,-0.026899793768643043,0.05104994773864746,-0.24157094955444336,0.009651431230486729,0.0373268723487854,-0.2134101390838623,0.03909976628947387,0.024936318397521973,-0.1847134232521057,0.04877672192978988,0.08101743459701538,-0.18671292066574097,-0.03623266669583192,0.07085859775543213,-0.18713659048080444,0.002084144739092686,0.05856209993362427,-0.16285556554794312,0.025077242752195694,0.052112042903900146,-0.1427443027496338,0.027678348472000458,0.10955154895782471,-0.143377423286438,-0.04467808606696,0.09382063150405884,-0.14139634370803833,-0.014342851588843963,0.07951867580413818,-0.11704152822494507,0.0029775266290021918,0.0725560188293457,-0.09766209125518799,0.00833561213094125
1,0,0,0,-0.05235588550567627,-0.09470003843307495,0.0275912749473326,-0.05582648515701294,-0.18751317262649536,0.03434079130034373,-0.022051692008972168,-0.24439263343811035,0.03741260980110095,0.01772218942642212,-0.23667067289352417,0.03813455988507197,-0.0014371871948242188,-0.2558353543281555,-0.00973462696333005,0.019473373889923096,-0.36290305852890015,-2.8745386082995594e-05,0.030489087104797363,-0.4304223656654358,0.004821297143059233,0.03944653272628784,-0.4783856272697449,0.005249035906451205,0.05246943235397339,-0.24185222387313843,-0.022460222348166248,0.06560635566711426,-0.25993767380714417,0.010670305125819901,0.048592984676361084,-0.2305251955986023,0.03749069933633731,0.03240722417831421,-0.19873130321502686,0.046997655079173306,0.09419471025466919,-0.19806039333343506,-0.030418824508381626,0.09053385257720947,-0.2030155062675476,0.0028476588320307528,0.07692587375640869,-0.1772201657295227,0.023410629377173642,0.06874662637710571,-0.15261977910995483,0.026261400327491025,0.12503713369369507,-0.1496533751487732,-0.03782078261632993,0.11637836694717407,-0.1508650779724121,-0.011675000294638416,0.10101592540740967,-0.12427675724029541,0.0037617079340241943,0.09280151128768921,-0.1012502908706665,0.009122650966452817
1,0,0,0,-0.05585074424743652,-0.09297996759414673,0.020542494820204205,-0.06613332033157349,-0.18559211492538452,0.02801887677773518,-0.044663429260253906,-0.25202637910842896,0.03450981700583977,-0.014026284217834473,-0.2557538151741028,0.03922342309519333,0.010686099529266357,-0.25065869092941284,-0.008833177520188862,0.03790050745010376,-0.35766345262527466,0.007352010214474625,0.05181682109832764,-0.42135846614837646,0.01685886071785969,0.06370693445205688,-0.4674879014492035,0.021112417669740147,0.06493061780929565,-0.23070383071899414,-0.012955299711081558,0.06678664684295654,-0.25905436277389526,0.02863121391996426,0.04707211256027222,-0.22945457696914673,0.05926342481538338,0.03152567148208618,-0.19497078657150269,0.07168709659740014,0.10436296463012695,-0.18472367525100708,-0.012579441203031116,0.09108614921569824,-0.20192134380340576,0.02815533788665814,0.07723677158355713,-0.17776161432266235,0.049840988458838886,0.06940311193466187,-0.150987446308136,0.05364549705549759,0.1322498321533203,-0.1387067437171936,-0.01195086552039104,0.1214020848274231,-0.1577731966972351,0.0181919223235516,0.10661739110946655,-0.13702809810638428,0.03444251218601746,0.09840714931488037,-0.11384338140487671,0.04085271233483834
